sand_percent,silt_percent,clay_percent,ph,organic_content,nitrogen,phosphorus,potassium,soil_type
61.292501120518345,20.236675451919197,18.470823427562458,5.770276800112655,3.400558447222814,169.99291172768835,45.47714451399172,346.8710949935134,Yellow_Soil
29.02885146522697,21.179142949934118,49.792005584838904,7.6650700215687815,4.517723946796885,196.76611486575683,63.2527446075693,295.9218205799307,Black_Soil
41.46875776246572,39.053684054987286,19.47755818254699,7.1726682829674795,2.586421543396129,112.02607270357647,70.52666104693346,313.331085303188,Alluvial_Soil
21.58210549934946,26.32138782171228,52.096506678938255,8.23315474090034,3.951050018768906,237.1713182590917,96.80289885107304,121.31826069469118,Black_Soil
40.94393403394758,29.63481667142168,29.42124929463074,6.518743852479345,5.89412793293013,95.7565918166376,32.391260986525936,379.7203768210084,Mountain_Soil
50.325665983953485,26.15375202622576,23.520581989820755,6.903905872372839,6.016752061882584,154.75782634138636,82.87075326393004,382.68648733404314,Mountain_Soil
32.33802191576295,21.50206561873371,46.15991246550334,7.828751451111834,,60.00526917503528,79.7811535362822,144.99328315635003,Black_Soil
42.64611661187159,37.85093772671499,19.50294566141342,7.303662026112137,2.1805795401088166,253.88469876498664,38.870205847456226,115.28147863994899,Alluvial_Soil
40.97467578733172,38.64689624727788,20.3784279653904,7.477941889253901,2.44853861892112,219.41018197731003,31.352417874712007,163.8898943557437,Alluvial_Soil
,30.552734067936186,16.569906605197218,6.345887087483115,2.1933675643863797,59.58739518057526,21.72883898551023,275.2001323310658,Red_Soil
45.44489538593315,41.662777080881376,12.89232753318547,6.508283175685404,3.6309228569096685,217.9200562773328,75.61064512368885,,Alluvial_Soil
42.44346510493794,20.939950562462116,36.61658433259994,5.211835315059724,,71.87569950733064,35.07787568035327,126.54843011325413,Laterite_Soil
68.17652995433724,15.436903300244087,16.386566745418673,6.852796737820012,1.4514494794474326,71.53253617405979,78.08059791900206,215.9552810576779,Red_Soil
42.56651724377529,33.756095132784765,23.67738762343995,6.540133192084463,6.101834489183355,,88.5573479409098,224.98564718767597,Mountain_Soil
61.575129527199984,18.21589925548699,20.208971217313028,,2.0549158415986772,253.64831079970708,15.059251491389062,311.63222286127666,Red_Soil
46.01326758881703,23.347173420033652,30.63955899114932,,2.7220065070649837,191.312685628902,43.611215061943476,139.36773081713545,Laterite_Soil
60.90855900423426,22.878494253485215,16.212946742280522,6.883286803946636,2.1925173053927054,65.73924592808382,19.388177861669394,100.9304189755757,Red_Soil
21.815375007277897,30.56621653663324,47.618408456088865,8.126767071712628,3.1775191613331386,42.450403942932965,41.92941626523858,379.60399906662377,Black_Soil
78.94405081009671,10.050005856297116,11.005943333606172,8.273519141544746,1.4193919732144173,159.14977521363247,99.29422133409814,347.99873521078354,Arid_Soil
46.47060824970983,28.55355191519071,24.975839835099464,6.33486764275323,5.0281927762837215,57.68135478915017,18.497700789443286,341.03141658927825,Mountain_Soil
85.46946251373201,8.937609460418386,5.592928025849602,8.954731567617817,0.9537895413836392,86.09412973700991,16.614707259701138,109.41526678063926,Arid_Soil
45.97717330154712,24.989402786270325,29.033423912182556,5.460164899283212,2.029437755178535,193.96188573389082,40.06449691018923,306.4446677065981,Laterite_Soil
31.491738991933794,21.310940606968927,47.19732040109727,7.920406171356188,3.2215117849241977,156.53578670681904,16.988440120444455,192.6400608613508,Black_Soil
42.45017863106932,16.25252088607583,41.29730048285485,5.092712691033834,1.6385407921670678,65.58147697774422,63.56915507141873,102.66529485209912,Laterite_Soil
26.430530314796506,33.17365146169453,40.39581822350897,7.721335219904514,4.6560850292526705,53.180734607482435,35.99964450182491,189.24281892575493,Black_Soil
31.604674913232845,50.527654243213334,17.86767084355382,7.115595240484492,3.964757233817213,51.37089260705466,45.80700391411675,389.3146516463791,Alluvial_Soil
44.66665645298653,30.953390997696662,24.37995254931681,6.620617400693543,4.656141666719618,36.78412424116632,21.78763686947567,262.0989385448589,Mountain_Soil
58.72492052714315,18.8526107748531,22.42246869800375,6.375433649867083,1.415131197926963,176.2879314893234,41.230210187097995,376.50369154432155,Red_Soil
45.98296780690354,36.15110010290109,17.865932090195372,6.185770411300472,2.4079176660957193,104.46542765672167,44.56171665684624,349.0398296639881,Yellow_Soil
85.10540840993616,9.269486247125062,5.6251053429387765,8.739101445378793,1.282028087670386,218.4485153680334,13.254434247228591,156.094924580865,Arid_Soil
29.797441857969247,20.629448676862495,49.57310946516826,,4.915161941338257,240.76525611092364,69.84864131283958,,Black_Soil
48.30291307985492,,21.33288350821017,6.677595881569647,4.5871379202989475,249.6709293045691,68.38724025055163,196.63942082283353,Mountain_Soil
62.52109417961603,21.915903388266734,15.563002432117237,5.724794054352026,1.073963480664737,92.0941806178914,22.209532044434,141.01681408835185,Red_Soil
48.26481105112943,35.734489280668726,16.000699668201847,7.252274442030799,3.5965903579335503,201.98990061777425,,328.52743430263536,Alluvial_Soil
77.4650358325868,15.26226789478168,7.2726962726315145,7.609793885652666,1.103448593381378,207.09958359540454,65.7541311408653,212.22291533020032,Arid_Soil
51.298794570810784,16.9314479594927,31.769757469696515,6.141276996396172,1.781583608538378,44.74778515566524,72.9053945638647,178.92152482802297,Laterite_Soil
46.333196596466124,23.688391304749445,29.978412098784432,5.037225817167724,3.1704881203177315,122.30271563418279,85.74539137820338,244.11717192390074,Yellow_Soil
44.92089758530847,36.32857093823414,18.750531476457397,,2.7497411590474083,99.999384158921,88.17392153705143,128.25854348180843,Alluvial_Soil
46.312521763556354,30.44630075552918,23.241177480914466,5.886299401092671,2.8054562475544484,91.58654253290804,42.8109784767878,345.2881853827422,Yellow_Soil
49.264450788812226,40.60506425001911,10.13048496116866,7.954818240061458,2.0863198239011522,,,397.5376786417551,Alluvial_Soil
61.0365179975103,22.11501469075249,16.84846731173721,5.542499124792564,1.7168007454332455,265.2612462121374,80.48440261251126,108.8413341592038,Yellow_Soil
54.923153469975574,,29.190508650235472,6.267307021632844,1.8735131041636348,181.47667168017176,16.05303225706311,83.22127788758439,Laterite_Soil
85.59690790302287,8.932046491628586,5.471045605348546,8.641541853753042,1.0412665786761104,289.6377610805185,40.76849494348175,271.4176625968819,Arid_Soil
24.518978911400005,26.21783625566475,49.26318483293524,7.445856711562926,3.7497977787674617,,14.33285523805181,366.0132483171955,Black_Soil
,24.728811682990845,20.569730134155243,6.227540962092825,1.8433563900864338,246.19280651145425,72.3590584926987,244.55478496963576,Yellow_Soil
31.06804277842295,21.481413364557383,47.45054385701967,8.110714197930278,3.3571257182520964,230.95981823195135,79.20305038968769,280.48918048451924,Black_Soil
59.58303110201231,21.76680454380478,18.650164354182905,6.77033083664343,4.972988132054554,209.41544986576923,63.48176445777375,261.10254204303146,Mountain_Soil
77.97645561793802,11.221820689788661,10.801723692273324,8.300403820090317,1.1079050927934446,234.1673132317959,,301.34307667927305,Arid_Soil
51.565101785546744,31.918896984405432,16.516001230047824,6.305037388280248,2.7722112692872374,66.12465090269728,48.68481317617023,150.5401932069737,Yellow_Soil
29.764602007264312,24.652685731434175,45.58271226130151,7.093409658822829,4.281256621925829,245.79301282519506,51.33158898372623,68.18480214399395,Black_Soil
31.221559197097275,54.62527608069467,14.153164722208055,7.709301919689592,3.4965193807673165,71.66588541978565,28.841439100303926,179.6652359769837,Alluvial_Soil
49.73279157002351,36.424492160695245,13.842716269281247,7.055963220600336,3.625599134515005,285.22960166748044,98.74009574405838,313.6823648406296,Alluvial_Soil
67.81947769381408,15.938720830674438,16.241801475511483,,2.487436514441842,65.81253715871736,72.2599875227784,286.00275079500864,Red_Soil
53.49569975766732,21.78384547150447,,5.990908925077861,2.0763420739728033,237.5099828272787,70.60777560202894,,Red_Soil
46.114879148945825,32.844565036135776,21.040555814918402,6.508760894010473,6.046575067765296,108.26704170184622,21.98889317229658,271.33868976292797,Mountain_Soil
69.68178927933029,15.2252139695307,15.092996751139012,6.089634476693534,1.5318223132429112,178.08634276129,32.70904698373707,370.35147913274585,Red_Soil
81.34032521973336,7.264944786405085,11.394729993861556,8.817773341952021,,111.56928523770684,70.08340470072262,332.7460796794405,Arid_Soil
46.746612176915306,25.84053241377744,,5.500896908252193,4.923457450078358,87.52626000617335,,73.86531691791194,Mountain_Soil
59.057667208310235,15.594003348999102,25.348329442690662,6.853640087260094,1.4523803048103274,72.7247069767898,37.33615416025894,82.55609324193625,Red_Soil
61.15404738088114,22.89850893242199,,5.09488011334802,1.7634190704127102,260.4485911882824,67.0404956272559,138.62040717949185,Yellow_Soil
83.15690609206072,5.004011929607135,11.839081978332143,7.5723180582908345,1.4771741842213173,133.93422900240375,88.36781053035332,323.8349194203957,Arid_Soil
52.52518658660844,20.95699257404999,26.517820839341567,5.817237013510148,2.039484931747534,216.67164190256761,69.30116259173715,396.1938616880567,Yellow_Soil
46.4080257228043,36.12767162810957,17.46430264908614,6.674742146385546,4.367493585897968,197.7738645628856,21.14614240352357,74.6874731575348,Mountain_Soil
60.62581294811385,24.289322374512494,15.08486467737366,5.490510152744153,2.755917470685816,97.05325929657319,91.86280255483996,271.86131164135463,Yellow_Soil
32.423738786558275,25.036637485712248,42.53962372772948,7.260642389703616,4.780035050826951,251.2738995582629,19.057373067118,133.95593946458064,Black_Soil
33.54020968553493,55.12925230810923,11.330538006355834,6.680953806650901,2.9215575360654515,77.7734411536219,42.78428749432679,226.1960447991999,Alluvial_Soil
57.46086294030407,26.266089960656878,16.273047099039054,5.580452187281246,6.1523949718357365,153.13320026516544,86.41882179628085,184.18899937039063,Mountain_Soil
,31.289921778592692,26.685690474431688,5.729195727822386,2.881109475513953,31.216553334194455,36.23148221444145,122.63932767199621,Laterite_Soil
45.19938469469037,38.52912298891463,16.271492316394998,6.211438804344462,3.042946689719213,276.2388697133709,86.90638923196745,289.11144713393634,Yellow_Soil
49.21796676413164,,27.430634757270095,6.744344073524575,6.128166465473159,49.51238567100944,,284.8545431865184,Mountain_Soil
47.49443941014753,29.257532148209393,23.24802844164308,5.575859655736343,5.278363713856693,253.06179110507858,82.50839248270077,128.5114955987342,Mountain_Soil
35.013067815225995,22.573551502263655,42.41338068251035,,,230.07441390287582,23.684371068204264,210.4132581056514,Laterite_Soil
,,28.206748140435927,5.753640930749564,2.597229539554674,288.27304249744145,29.840140382087704,360.1636202452708,Laterite_Soil
63.95130252648086,20.244504971806705,15.804192501712437,5.402430800641659,2.681609067035832,222.00576399068018,94.71510360161182,358.5723722113937,Yellow_Soil
75.09341244092103,11.497871764819745,13.408715794259226,7.557639523443488,1.4017619921354236,149.21369009492557,67.34813291274523,280.77387277202394,Arid_Soil
81.00453084312524,13.604953056557424,5.390516100317338,8.449727063391034,1.451403342206657,188.45130964097274,83.72699734841112,359.4722621719427,Arid_Soil
55.03739062049007,25.430051702261803,19.532557677248125,6.1302134081697215,1.7649413126838531,173.13634386207477,,81.31559298363553,Yellow_Soil
47.57805170146998,26.621996259118326,25.799952039411693,5.151748429419655,2.7462757074956508,119.69884375336055,81.00225666692803,,Yellow_Soil
40.37067512135215,28.986646468222727,30.642678410425123,5.985134095211835,2.9528059975498384,189.01841615662502,16.928152035846963,76.45426484892344,Laterite_Soil
68.25601600815723,15.679520676994901,16.064463314847867,6.592814148424264,1.3746162688440329,116.11713693804552,86.68435742242237,245.72634611896035,Red_Soil
44.30019035052855,17.395980440241352,38.303829209230095,5.093591102897416,2.0029185751174436,38.764630570338795,97.78088201311635,335.94086754514285,Laterite_Soil
60.706955361233135,18.38895641775568,20.904088221011186,5.8929739339124225,1.3176187930786294,31.619251142773784,38.98607816761567,245.91063146678624,Red_Soil
60.85880888978656,22.958498164563505,,6.251642438015882,1.148719168416436,194.4271323713469,50.2186775680395,,Red_Soil
70.41889922061826,23.759384104617467,5.821716674764273,8.951790052267546,0.7954447774774203,235.3824813946774,,183.67887387851357,Arid_Soil
56.31777210203518,23.337859740211574,20.344368157753248,5.05933625984392,2.3060775158142643,201.76311015264437,72.82634917630614,273.3489658806942,Yellow_Soil
50.45542839330158,22.28314452111377,27.26142708558465,6.016089694833309,2.3486723322614944,280.16052081927245,44.85902661777826,73.15781609205416,Laterite_Soil
46.06961860769697,40.001532230569566,13.928849161733467,6.766159315669584,3.5012295032817167,245.91372699483392,,194.41618691899927,Alluvial_Soil
50.82748841814876,32.95321983989021,,5.585540371005429,4.316450282383107,183.9645514843315,58.991039887088895,131.80927721286048,Mountain_Soil
36.57878805893111,29.56524921019414,33.85596273087475,5.3915727893522725,,253.68010127157575,94.19360621747461,115.00657520181497,Laterite_Soil
30.261889131766672,49.78505028798266,19.953060580250657,6.767053950304627,3.92214063493891,61.62556377087163,47.316171135432135,79.87238382752535,Alluvial_Soil
63.137331546796716,20.7685931286454,16.094075324557885,5.1281037264363105,2.3996079814088573,231.7796953282176,81.47211055590451,223.10896846731558,Yellow_Soil
33.48732858009983,46.14860534836318,20.36406607153699,7.080103019450807,3.873459977473469,58.50586436087811,40.695971594523265,89.71573243420617,Alluvial_Soil
43.69462345107759,43.86612245874904,,7.866390776740763,3.645074485846338,285.94397572173875,75.3147557549524,264.69531857752645,Alluvial_Soil
45.90372389537407,40.278549912798304,13.817726191827623,7.158457131058454,2.1569127626845317,27.098208156328102,96.63835732101326,342.59304217927206,Alluvial_Soil
83.23678379698757,7.990806356883834,8.7724098461286,8.595975765358869,0.9652056122837182,36.83985592821986,60.60671342901188,385.1688495768831,Arid_Soil
29.30990719736876,,42.15204511491512,7.592706614896478,3.0986488322272483,153.15289049631147,58.87221255618969,129.71240763612337,Black_Soil
71.85981279646265,17.258164534053446,10.882022669483906,8.221459334829186,1.1423255259052274,38.159006455231136,62.198540868531815,246.5196057858333,Arid_Soil
20.783868189290356,31.16854418993597,48.04758762077367,7.390236686443076,4.827052412451824,294.76318533922904,33.0877056199823,278.96111051592607,Black_Soil
47.987632724528645,27.288512964304026,24.72385431116733,5.258579543157749,,191.67254693938762,24.148349520125883,386.8183201184224,Yellow_Soil
53.94048332008599,27.04510190194483,19.014414777969183,6.81891933423551,6.176114800704573,,46.70002309655464,360.2331266860496,Mountain_Soil
30.29490795029146,29.029218296345,40.67587375336354,7.262322155763939,5.139343147264466,83.61027596658417,85.3337012718646,147.74663095904367,Black_Soil
43.15496210005465,29.12930090204025,27.715736997905104,5.984614405250985,2.9567263610524286,177.41286709806704,74.32779487995512,73.95765839810588,Laterite_Soil
51.69655622611582,20.778594190661757,27.524849583222426,5.761613900667249,5.414948472251786,45.59815770879869,66.31137210352173,242.68608820867897,Mountain_Soil
40.418853966327305,30.620777388900976,28.96036864477172,5.470740212336623,1.8622509419892501,,48.23657585812782,367.7434798592369,Laterite_Soil
75.69745803923846,16.22964231149868,8.072899649262865,8.704538846748996,1.0391612766752545,,64.93004049798265,300.65273597811773,Arid_Soil
73.54857538939413,16.001155421636486,10.450269188969383,8.977004609286762,1.4373880664971188,32.088646023163264,24.833333415649342,96.10507070909667,Arid_Soil
46.72232221012747,29.890627942928,23.387049846944528,5.754175162770021,1.7888729683101552,143.778539673061,40.069418687790694,232.64080635681628,Yellow_Soil
33.59381870781555,24.807543095172818,41.598638197011624,7.407924589192946,4.8984956560449096,145.92715588615118,79.9039501259663,72.87815514753484,Black_Soil
,,43.96934005324955,7.433867157958982,5.2502079575412015,52.51890885614717,96.03269460597873,159.88835108207348,Black_Soil
45.83158087451697,32.980778329284284,21.187640796198743,6.636809154573036,2.988840609405163,36.1164528046604,59.4575994091362,204.53567548068196,Alluvial_Soil
42.82065738254797,28.155882666146333,29.023459951305696,5.329330884844703,2.939794204070183,192.56413605920272,60.11905988548863,195.52128623316267,Laterite_Soil
56.32645760333064,22.05307161629893,21.620470780370432,5.204754518125373,,267.0986294190782,11.810954966776663,,Yellow_Soil
46.55263508688845,23.616953812453755,,6.235328339917729,2.731044241150169,153.65811147427237,41.5737198401514,176.8959287956831,Laterite_Soil
30.538107523022106,26.641754526305704,42.82013795067219,7.158047383376284,4.954559658362339,200.36178201325646,14.336741115396661,176.01766306534242,Black_Soil
58.00528222404141,21.453563943721434,20.541153832237157,,6.038899547185431,284.85890032898425,36.62416877468824,50.389232968665596,Mountain_Soil
34.32672810937552,22.708552758909192,42.964719131715285,7.449348516930811,3.1921551881904087,160.17479505971698,81.50639900416738,297.4802670433444,Black_Soil
32.90209540024152,21.967437632243765,45.130466967514714,7.101502542850002,4.769587743074421,172.1907008559409,,210.40522453502976,Black_Soil
43.58189878656363,35.53483431193327,20.883266901503102,6.9216695469538445,4.423597190611555,233.78443622709943,19.781428543722285,393.4401520869469,Mountain_Soil
20.37790120938844,23.159210341069652,56.46288844954191,7.01712697518111,4.759249449072628,291.67199072329595,49.38951953333831,132.24069174858346,Black_Soil
45.025512892514584,29.222123804649907,25.75236330283551,5.052367328984336,2.326739942874558,142.69001170953646,85.52623554822688,106.23785464914582,Laterite_Soil
40.20473195970459,31.638075952936056,,5.24069392140684,1.605737918464717,71.98107737234804,69.77974464900714,358.5917141452278,Laterite_Soil
80.39547897112035,11.367766934046118,8.236754094833527,8.743325048823914,0.9308875236618059,89.63999632453637,,297.37202590990603,Arid_Soil
32.212634739104146,45.09058088487808,22.696784376017774,6.691232993497974,2.7945745811207345,243.242702418275,23.492568461389638,130.2379883314245,Alluvial_Soil
64.10350320956265,20.68120165538521,15.215295135052143,5.485286920605557,1.86762577896363,181.54211453655512,23.935725518270946,174.6678802114828,Yellow_Soil
48.08265474055747,16.321300810038075,35.59604444940445,5.868210131767911,2.448586986492581,63.81348048100816,,300.7389891853346,Laterite_Soil
25.918641133964698,28.14144490422401,45.93991396181129,7.616531612898319,5.269027506391387,219.9291404507198,64.71146926816334,158.28045125197372,Black_Soil
89.36977555188767,5.12685523747734,5.50336921063499,7.939233055051447,1.4799703293588506,188.52684509817018,62.418039238652185,311.8256128003362,Arid_Soil
70.22062528857295,20.617834729629436,9.161539981797615,8.222016227452986,0.5191922768230567,92.74769844860958,78.42608408099215,97.98839700514966,Arid_Soil
52.54940093308964,16.946669049401923,30.503930017508434,5.020618331017018,1.8725643905547003,80.03381523808608,34.37256952332753,136.64591959796024,Laterite_Soil
30.61582025401291,28.80045349087724,40.58372625510986,7.220954566418455,3.019603976929792,196.65810126416574,50.29060828693765,96.99619781579644,Black_Soil
46.43813434632891,24.926781821135545,28.635083832535546,6.4366499872643335,1.655424836783451,169.06086576116817,37.302785399275336,187.49367676849084,Yellow_Soil
48.85154691865631,35.42301241561198,15.725440665731712,6.730731376720412,6.47902243285056,184.64012976029596,41.779260004455054,329.9241775560242,Mountain_Soil
60.74551347336076,17.988049153379333,21.266437373259908,6.865342304925519,1.9431010225899894,94.50838319044641,13.51057786865363,,Red_Soil
55.10231111488012,20.11510451250015,24.782584372619727,5.697916296913885,1.6164756616405505,93.43681010819577,49.24634321973814,104.91591845114203,Yellow_Soil
44.760672328527406,43.9973476525957,11.241980018876896,7.404728164199582,2.490698219362642,129.00277193175344,35.98243630936299,174.4854507627322,Alluvial_Soil
62.19363816551555,15.662772184557774,22.143589649926675,5.81272428328975,2.1276972453803995,179.11521255525514,34.71992828091149,216.05221995151092,Red_Soil
26.113763128607253,22.39511310346502,51.49112376792773,8.146791691982077,4.433822378638933,287.69320021134126,28.042706397556252,88.2424736083675,Black_Soil
40.480100896897774,39.489325009840286,20.030574093261936,5.765623383095935,4.295272567304107,287.88172148901793,63.94237525379491,305.02969948281094,Mountain_Soil
,21.914663649721916,18.264941096899882,5.884515836936184,1.4642043236329014,292.97319638686577,47.000207529536375,205.64947190041752,Red_Soil
34.361720285571444,25.588306033770095,40.04997368065847,8.496731283522967,,,36.51574567115738,55.01034718347099,Black_Soil
37.11748636426259,30.784559966006327,32.09795366973108,5.6197587758115795,2.5137343876561102,204.28475080332058,16.309732567713127,188.34076040090522,Laterite_Soil
47.60494438912316,24.316326967674506,,6.058191245425229,2.141402000555006,143.91274414812875,,377.69821751412434,Laterite_Soil
40.00061437690765,34.317329934883276,25.682055688209076,6.034894263979308,4.76344399485478,23.611291541067125,58.62694660853497,347.9027573990936,Mountain_Soil
,30.104116507753623,15.562220375629089,5.056349344315971,2.9343628940935154,170.66650595391116,55.783538579464,135.09358564793405,Yellow_Soil
56.48700894498699,25.133400329230508,18.379590725782503,5.734475456063291,6.213852842192777,120.93286143963509,70.41437427062192,144.72537969361798,Mountain_Soil
56.713086708575986,28.216511168145594,15.070402123278422,6.141508974424333,2.9260285837234816,122.56018813782622,14.764234201193643,314.2263889247676,Yellow_Soil
49.77690320807214,20.983879215588104,29.239217576339755,5.45764953022929,1.8377185787340706,148.9883816633981,37.63789690242238,62.30573759491796,Yellow_Soil
32.271151843992584,47.65525022211542,20.073597933891996,7.28046155135569,3.5446367834712786,165.64578031135815,86.69633502866861,243.16739357106994,Alluvial_Soil
47.97108377054158,34.73423187170397,17.29468435775445,6.513795577424944,2.2029430857320644,205.78049535025562,10.455542546159682,106.28281799612452,Alluvial_Soil
23.979892063332006,26.383149860563464,49.636958076104534,7.444839868308896,4.786060410178106,232.52147910614067,19.2264367659827,229.8490624723687,Black_Soil
54.758555379976,24.122906117825433,21.118538502198565,6.821342740817129,4.148817725048448,,51.853270079881895,129.44248881503236,Mountain_Soil
82.30438876462021,10.338802430378596,7.356808805001189,8.435843754437458,1.0270414639116516,139.30334748930403,21.76393390661795,360.31147533416333,Arid_Soil
42.660195978146575,39.95875257123878,17.381051450614642,6.923909659368425,6.638804490135286,273.97174891620614,99.23794982446479,122.91038650298128,Mountain_Soil
77.24470883304576,14.410178279534914,8.345112887419322,7.5392950627980975,0.5241917638913552,252.87517222921656,34.576372897553114,231.3275681835854,Arid_Soil
85.05433279115283,9.161259140443462,5.784408068403707,8.821306138798393,1.371843527745232,28.18923924967656,84.32350755082864,95.10445361570582,Arid_Soil
45.28190885102519,25.178026865444963,29.540064283529844,5.8595633009285235,1.987816794414317,30.995435987662646,34.479874480992045,52.23266519230674,Laterite_Soil
54.97785224066581,18.38171718471925,26.64043057461494,6.122275868073269,2.7099975795402247,260.24651588202414,99.78654676619409,134.52376983990376,Laterite_Soil
36.28012693217242,22.225008320887426,41.49486474694015,5.438574665618289,2.165879181759567,26.135732057002507,37.094147005088175,225.92093492054568,Laterite_Soil
39.85250208581718,49.97719324267153,10.170304671511285,7.20299096299119,2.1126065513636747,,,277.22360574062225,Alluvial_Soil
38.696546772074925,47.607422729338474,13.696030498586602,7.728653476511299,3.5988317579379583,214.5150118392395,34.49306235069665,256.5807334041805,Alluvial_Soil
